'id',name_he,name_en,calories,protein,fat,carbs
deeeb6dc-eea2-489d-b116-85ca20d97ed1,"קצפת צמחית 20%  שומן, השף הלבן","Cream substitute, 22% fat, non-dairy, ChefHalavan",268,0,20,22
c6dcf430-09c1-4f8a-a999-d88a999f2f65,"שמנת חמוצה 9% שומן, תנובה","Cream, 9% fat, Tnuva",113,3.4,9,4.6
116b2c3e-bfe0-4e46-babd-fb76b2514bfc,"שמנת חמוצה 15% שומן, טרה, תנובה","Cream, sour, 15% fat, Tnuva",159,2.7,15,3.3
6628f074-e2ac-4b0f-ba27-d8f68519acc3,"שמנת חמוצה 27%  שומן, שמנת של פעם, תנובה","Cream, sour, 27% fat, Tnuva",268,2.3,27,4
3423dfc4-8fd2-4ab7-bb94-62953889fd12,"גלידה עשירה ,ברי נייס/צרי גרסיה, וניל, בן & ג'ריס","Ice cream, rich, berry nice/cherry garcia/vanilla, Ben and Jerry's",202,3,12.1,21
468cd264-9451-4b15-bc28-5ebec598d35c,"גלידת ריבת חלב/שוקולד/שוקולד בראוניס/קפה, בן & ג'ריס  ","Ice cream, dulce de leche/chocolate/brownies/coffee, Ben and Jerry's",258,4,14.1,28.3
37b155df-94e8-4fe4-99bf-230c93011efc,גלידת שמנת ביתית,"Ice cream, homemade",355,4.7,30.5,15.7
9c617082-60fb-4f49-9371-bfdaff6c2589,"גלידה בשומן צמחי, וניל עם תוספות, נסטלה/שטראוס/פלדמן","Ice cream, vegetable fat, vanilla with additions, Nestle/Strauss/Feldman",209,3.3,9.7,27.2
c36bf634-dba9-451a-afc2-3f90dcd3b6a2,"גלידה עשירה, כל הטעמים מלבד שוקולד, כולל בן & ג'ריס","Ice cream, rich, flavors other than chocolate, including Ben and Jerry's",249,3.5,16.2,22.3
bcf1babf-a1c3-4b9b-abbd-e07bc5a1053a,"גלידת שמנת כל הטעמים מלבד שוקולד, שטראוס, נסטלה JOYA","Ice cream, flavors other than chocolate, Joya, Nestle/Strauss",213,4,10.9,24.7
bd77c7d9-160b-477d-a3b3-3e0bd5c358f5,"גלידה עשירה, בטעם שוקולד, כולל בן & ג'ריס ,האגן דאז","Ice cream, rich, chocolate",255,4.7,17,19.9
831d1909-dfe1-4943-9ed5-3fa115b290e5,"גלידה בשומן צמחי, וניל שוקו קראנץ', נסטלה","Ice cream, chocolate with chocolate flakes, Nestle",243,4.4,12.3,28.4
a10bea82-83cc-4b1e-b81b-6354fb111ff3,"גלידה בשומן צמחי, וניל, נסטלה/שטראוס/פלדמן","Ice cream, vegetable fat, vanilla, Nestle/Strauss/Feldman",197,0.5,9.4,24.4
78951d7f-bf9b-4f49-a390-1a54efff215e,"גלידה בשומן צמחי, עוגה, שוקולד וניל, פנטסיה, שטראוס","Ice cream, vegetable fat, cake, chocolate, Fantasia, Strauss",254,3.3,14.8,26.8
42501cbe-1106-42fe-a2a8-fb6d03523832,"גלידת שמנת בטעם שוקולד שטראוס CARTE D'OR, נסטלה JOYA","Ice cream, chocolate, Carte D'Or, Strauss/Joya Nestle",205,2.6,6.6,33.7
25a80c33-8544-4a3f-b2c1-89450dc0b836,"גלידה, חטיף בשומן צמחי וניל, בציפוי שוקולד, גלידונית, שטראוס","Ice cream bites, with vegetable fat, chocolate coated, Strauss",345,3.8,20.8,35.7
1d9a7b26-9907-4b0f-a458-19b165cc8b54,"גלידה, שלגון, מיני וניל עם עוגיות, לייט, שטראוס","Popsicle, yogurt, mini vanilla with cookies, energy-reduced, Strauss",109,2.6,2.5,15.4
e8b3416e-8baa-4d51-a966-cc89ac7728e2,"שלגון יוגורט עם שרבט, שייק פרי יוגורט, טעמים שונים, פלדמן","Popsicle, yogurt with sherbet,fruit yoghurt shake, flavored, Strauss",114,1.2,1.2,24.6
afd8d040-f578-4c12-9670-8dd74f10e31b,"גלידה בשומן צמחי פרווה, שוקו טעמים שונים, שטראוס","Ice cream, non-dairy, Strauss",208,1.8,10.6,24.3
09d9e077-601d-44e5-b551-9b46770926f6,"שלגון שמנת שוקולד בציפוי שוקולד, מגנום/ג'ויה, שטראוס,נסטלה","Popsicle/ice cream, with chocolate coating, Magnum/Joya, Strauss/Nestle",349,4.6,22.3,32.5
aeae7e0b-8395-4730-b049-6daba94c4ffa,"גלידה, חטיף קפוא, שוקולד/קוקוס/וניל, בציפוי שוקולד, פלדמן","Popsicle/ice cream, not chocolate, with chocolate coating, single serve, Feldman",327,4,23.2,25.3
e3499c15-ee2a-48f1-8a24-91fa9a5b086b,"שלגון שוקו עם ליבת שוקולד, ציפוי שוקולד, שוקובו, שטראוס","Popsicle/ice cream, chocolate cream with white chocolate core, single serve, Strauss",362,4.4,21.5,37.8
d3767c09-4476-4ab6-8272-0342d96b6f11,"שלגון בטעם וניל בציפוי המכיל שוקולד, שומן צמחי,רולר, נסטלה","Popsicle/ice cream, vegetable fat, vanilla, coating containing chocolate, Roller/Nestle",330,4.5,22.9,26.4
cb9757f1-99df-457f-8e96-fd6620b5b52b,"גלידה אישית, טילון מגנום שמנת, טעמים שונים, שטראוס","Popsicle/ice cream, flavored, coated with chocolate, Strauss",418,4.8,25.2,43.1
3917d4d3-f4b5-4990-a753-789294e9ae43,"שלגון שוקו/בננה בציפוי שוקולד, בשומן צמחי, נסטלה,פלדמן","Popsicle/icecream, vegetable fat, chocolate-banana, chocolate coated, Nestle/Feldman",256,4.2,15.6,24.5
afb8335c-a8e5-4a29-94be-c38ccc1a224b,"שלגון שמנת וניל בציפוי שוקולד לבן, מגנום/ג'ויה, שטראוס,נסטלה","Popsicle/Ice cream, coated with white chocolate, Strauss",338,4,22.4,30
90e7ad94-73e7-4a03-a739-b85e731083e1,"שלגון שמנת וניל בציפוי שוקולד, מגנום/ג'ויה, שטראוס, נסטלה","Popsicle/ice cream, vanilla cream, chocolate coating, Magnum/Joya, Strauss/Nestle",343,4.1,22.7,32
b5b23955-1489-416b-84c5-a92e466909c0,"שלגון, וניל בציפוי פסיפלורה, מופחת קלוריות, גלידל, פלדמן","Popsicle/ice cream, passionfruit coating, energy-reduced, Feldman",46,3.9,0.6,6.3
87aeffa2-343b-4914-bb32-712477bfa33d,"גלידה אישית, סנדוויץ, וניל, עוגיות שוקולד, קוקילידה, נסטלה","Popsicle/ice cream, with chocolate cookies, Cookilida, Nestle",368,5.2,17.1,48.8
970d56d8-2027-4b51-8bfc-9b1edd39efe0,"שלגון חצי אפוי/פאדג' בראוניס/וניל/צ'רי גרסיה, בן & ג'ריס","Ice cream, half-cooked/fudge brownies/vanilla/cherry garcia, Ben and Jerry's ",322,3.9,20.4,36
48a5ad1f-baf8-4bc3-bc58-c308115bd4b5,"שלגון שרבט חלבי, אייס, טעמים שונים, פלדמן","Popsicle, sherbet, dairy, various flavors, Feldman",146,2.5,7,18.2
05b04cd3-01d1-4f24-b56e-7d57c94aae84,"שלגון וניל,מילוי נוגט, מצופה שוקולד ואורז תפוח,שומן צמחי, רולס","Popsicle, Rolls, vanilla, nougat filling, dairy, chocolate coating with puffed rice",381,5,25.4,33
a478eb0e-5498-4562-97f4-06082a2a8a42,"שלגון וניל בציפוי שרבט פרי, טעמים שונים, סולרו, שטראוס","Popsicle/ice cream, coated with fruit sherbet, Strauss",143,1.8,4.2,24.5
2b569f51-fd12-472b-82ea-89297bfe1772,"שלגון בטעם וניל בציפוי תות, שומן צמחי, גלית, פלדמן","Popsicle/ice cream, with syrup coating",149,2.1,5.8,22.1
c99b5ff1-1777-4b09-b5c5-d0630f13e754,"גלידה אישית, טילון, וניל עם תוספות, שומן צמחי , נסטלה","Popsicle/ice cream, in waffle, with nuts, chocolate coating",326,4.2,17.1,38.7
1fe09ce1-5c6c-43cc-ad04-a8e4296bf82f,"גלידה, בגביע (ופל), מקדונלדס","Ice cream in waffle cone, McDonald's",166,5,5,24
a16ef70b-529f-4f7f-a230-2cdad639f763,"גלידה פיצוץ OREO, וסירופ בטעמים שונים, מקדונלדס","Popsicle, Oreo Burst, flavored syrups, McDonald's",185,4,6,25
62a3f537-1597-4357-90bd-03494cb071aa,"גלידה, סנדיי עם סירופ, טעמים שונים, מקדונלדס","Ice cream, sundae, with chocolate syrup/strawberries/caramel/coffee, McDonald's",190,4,6,28
a8211eb1-6e00-48ae-ad01-f39812c34914,"קרחון, טעמים שונים, דל קלוריות, גלידל, פלדמן","Popsicle, various flavors, energy-reduced, Glidal, Feldman",22,0,0,6.7
8e2619c4-6731-4fa1-a0e2-20f46cf1fae0,"גלידה, גלידל, לייט, ללא תוספת סוכר, טעמים שונים, פלדמן ","Ice cream, light, no added sugar, various flavors",66,4.6,0.6,9.1
1ba74d07-9bf8-4e51-9d3d-3ffac0dabf1b,"מעדן חלב 1.5% שומן, שוקולד, דני, שקשק, שטראוס","Milk pudding, 1.5% fat, chocolate, Strauss",100,2.5,1.5,19
f498bd41-0687-425b-8c4d-873983d30cb1,"מעדן חלב 3% שומן, שוקולד, שטראוס, טרה","Milk pudding, 3% fat, chocolate, Strauss/Tara",117,2.8,3,19.6
b0eb73fb-f74e-48d9-8a67-d87d71546e66,"מעדן חלב 1.5% שומן, וניל, דני/קרלו, שטראוס,תנובה","Milk pudding, 3% fat, vanilla, Dani/Carlo, Strauss/Tnuva",89,2.8,1.5,16.1
b7507d93-bc92-47cd-9f62-5dded9a425df,"מעדן חלב עם אורז, ירח מתוק, בטעם וניל, גד","Milk pudding with rice, vanilla, Gad",117,3,3,19
cecc526e-6b14-41c2-a038-222dbe5d7ed6,"מעדן חלב, באדי, 3% שומן, תות /אפרסק/אננס, תנובה","Milk pudding, 3% fat, Buddy, strawberry/peach/pineapple, Tnuva",101,3.1,2.5,16.5
ac802217-7ee2-4ae1-bcac-2fd0f3b5d392,"מעדן חלב, ג'ננה פונץ' בננה 4% שומן, חצי חצי ,טרה","Milk pudding, 4% fat, banana, Tara",106,2.3,3,17.5
6fbf8f2b-657e-4303-b8c5-932963a8d74e,"מעדן חלב עם קצפת 6-12% שומן, מילקי שוקו, סוגים שונים, שטראוס","Milk pudding, 6-12% fat, with cream, Milky, chocolate or various flavors, Strauss",156,2.9,7,20
b1210028-bf46-41ee-bd49-964f3e0f6f5f,פודינג אורז,"Pudding, rice",108,3.2,2.1,18.1
4336a0a3-8459-4d00-83c8-84542c65392e,"מלבי, רוזטה מלבי, מעדן חלב, עדן קינוחים, גד","Milk pudding, Malabi, Gad",176,1.3,7,27
df9d1d1b-0271-4530-91d7-75efe9f77f3d,"סחלב מוכן מאבקה, על בסיס מים","Sachleb, water-based, prepared from powder",47,0,0.3,11.1
f553c070-fc1d-4246-bf60-0bd709ce1b21,"סחלב, אבקה, תלמה","Sachleb, powder, Telma",386,0.1,2.1,91.7
d0f88cf8-06fb-42ab-8c74-14d8f133f19f,"מעדן חלב 0% שומן,שוקולד/וניל עם ממתיק דל קלוריות,טוויגי,תנובה","Milk pudding  0% fat, chocolate/vanilla, with low calorie sweetener. Tnuva",44,2.7,0,8.7
36c8fa8b-c079-4adb-ae9f-22f9fe072a0b,מוס שוקולד פרווה עם קצפת צמחית,"Mousse, chocolate, non-dairy, homemade",374,1.9,21.4,44.2
b1791a8e-a39a-44c8-a9bf-743186172a27,קרם בוואריה,"Creme bavarian, homemade",270,6.4,11.9,33.3
50e9b156-3a6b-422c-a825-749b1dc444e1,קרם ברולה,"Creme brulee, homemade",386,3.9,29,28.4
723e1b4d-bd46-424e-a04c-69da6b022c81,ריבת חלב,"Milk dessert or milk candy, Puerto Rican style (Dulce de leche)",315,6.8,7.3,55.3
dd0a4d69-f21f-49e5-9b07-158046456b6c,רוטב לבן עם חמאה ושמנת,"Sauce, white, with butter and cream, homemade",189,3.5,15.5,8.5
94387728-0810-4e9b-8979-6be1b46a5de6,רוטב פטריות מאבקת מרק עם מרגרינה,"Sauce, mushroom, from powdered soup with margarine, homemade",85,2,3.7,10
316706d1-33b4-4015-89cc-c2f38520b569,רוטב שמנת פטריות טריות עם חמאה ויין,"Sauce, cream, with fresh mushrooms, butter and wine, homemade",133,2.6,8.9,7.7
718c36f9-e955-4209-86af-ac33b003c2f4,רוטב שמנת פטריות טריות עם שמן סויה,"Sauce, cream, with fresh mushrooms, and soy oil, homemade",148,2.7,11.2,8.5
ddb83748-751c-4315-8153-5696266319aa,רוטב יוגורט לסלט,"Sauce, white, for salad, homemade",79,3.9,2.4,9.9
9a38eba1-6d00-4581-ae2c-ea416664173a,רוטב שמנת עם בצל שום וחמאה,"Sauce, cream, with onion, garlic, and butter, homemade",214,3.6,16.5,12.2
f9654c53-f712-45aa-a68b-01bf69244b9b,"גבינה צהובה 32%  שומן, צ'דר, תנובה","Cheese, cow milk, cheddar, 32% fat, Tnuva",396,26.5,32,0.5
9a13aa8d-0723-4757-9e7a-bef29a0f4bcc,"גבינה צהובה 31% שומן, סקנדינבית, עמק דליקטס, תנובה","Cheese, cow milk, Scandinavian/Emek, 31% fat, Tnuva",386,24,32,0.5
ce5faad2-fe5f-456d-8c49-e4eca5c4daab,"גבינה צהובה 29% שומן, פדנו/פרמזן, מגורד, גד","Cheese, cow milk, Parmesan flakes, 29% fat, Gad",367,33,29,0
b09532f0-b6d9-4e64-ac89-5bd43ff8bce7,"גבינת רוקפור 25% שומן, קולאג'/גליל, תנובה","Cheese, cow milk, Roquefort, 25% fat, Tnuva",285,26,20,0.2
845c30a3-27f7-42d4-950c-c3a5a286be39,"גבינה בולגרית 3% שומן, מעודנת, גד","Cheese, cow milk, Bulgarian, 3% fat, Gad",110,15.5,3,5.3
baa749e1-6091-41f4-be17-458b4395aa7e,"גבינה צפתית 4% שומן, מחלב בופאלו","Cheese, buffalo milk, Tsfatit, 4% fat",128,22,4,2.6
b58edfb2-9b23-4de2-a984-fb47fe17ce01,"גבינת קממבר/ברי 25% שומן, תנובה","Cheese, cow milk, camembert/brie, 25% fat, Tnuva",297,18,25,0.1
4fb03bd0-1611-42e0-859f-fda8f0d8e06c,"גבינת ברי/קממבר/בושרון 25% שומן, מחלב צאן , מעודנת","Cheese, sheep milk, Brie/Camembert/Bucheron, 25% fat, refined",302,19,25,1.3
71a10194-757b-4750-85eb-b4f96a73fd5d,"גבינת מוצרלה 22%  שומן, טרה","Cheese, cow milk, mozzarella, 22% fat, Tara",294,24,22,0
535fb69b-a107-4aa4-b93b-6a7888102dca,"גבינת מוצרלה 18% שומן, כדורים גדולים/בייבי , גד","Cheese, cow milk, mozzarella, 18% fat, balls, Gad",239,19,18,0.2
a294e737-14eb-4b0e-af3d-d1fc85a7b869,"גבינה צהובה 32% שומן, טל העמק, תנובה","Cheese, cow milk, yellow, 32% fat, Tal Emek, Tnuva",397,27,32,0.2
20854b53-821e-4d99-bc0d-a3c4e34b06d4,"גבינה מעובדת 28% שומן, עמק ביס, תנובה","Cheese, cow milk, processed, Emek Bis, 26% fat, Tnuva",349,24,28,0.2
dbaf913e-0ff8-48ec-b226-ad157b891bd4,"גבינה צפתית קשה 10% שומן, כולל מגורדת, גד","Cheese, tsfatit, 10% fat, including grated, Gad",193,22,10,2.4
55473caa-4f11-4d1b-bbc8-1ef2d89c94a0,"גבינה צהובה 22%  שומן, גלבוע, טרה, תנובה","Cheese, cow milk, yellow, 22% fat, Tnuva/Tara",299,25,22,0.2
ed49f62c-b4d7-4d6e-9752-1681f56be221,"גבינת קש 5% שומן, גד","Cheese, cow milk, salty, 5% fat, Gad",143,17.5,5,7
73ab758d-9240-4c44-8b54-908e303820a4,"גבינה צפתית 5% שומן, מחלב כבשים, שומרון","Cheese, sheep milk, salted cheese, 5% fat, Shomron",117,13,5,5
26f17f70-580a-4d59-ba31-17b175de5be9,"גבינה צפתית 9% שומן, גד","Cheese, cow milk, Tzfatit, 9% fat, Gad",140,9,9,5.8
afa08db4-bde3-42a3-9cc1-f750ad10d885,"גבינה בולגרית 5% שומן, מחלב בקר, גד","Cheese, cow milk, Bulgarian, 5% fat, including in brine, Gad",93,10,5,2
e1a1c9fa-555b-4e5e-92c4-e517b5be9533,"גבינה בולגרית 16% שומן, מחלב בקר, גד","Cheese, cow milk, Bulgarian, 16% fat, Gad",218,12.5,16,6
52951348-aee0-4c29-8af2-c18ddf60c284,"גבינה בולגרית, 24% שומן, שטראוס","Cheese, cow milk, Bulgarian, 24% fat, Strauss",275,11,24,3.7
24d8d6d5-bbfe-413e-980d-2ddbec4face8,"גבינה צפתית 16% שומן, פיראוס, תנובה","Cheese, cow milk, Tzfat, 16% fat, Tnuva",230,18.5,16,2.9
2e6eb489-b9d0-43de-87b5-f5832bedddbb,"גבינה צפתית/קצח 5% שומן, כולל עם מלח ים, גד","Cheese, cow milk, Tzfat with nigella seeds, 5% fat",125,13.7,5,6.3
0a3dbb3c-59a4-4276-87bf-f29bdbef926b,"גבינה בולגרית 16% שומן, פיראוס, תנובה","Cheese, cow milk, Bulgarian, 16% fat, Pireaus, Tnuva",213,17,16,0.2
d88d71cc-a6b7-4829-83ff-4488545206d6,"גבינה בולגרית 24% שומן, פיראוס, תנובה","Cheese, cow milk, Bulgarian, 24% fat, Tnuva",286,16.4,24,1
c88aeb37-4b31-40e6-aeb4-f59c78645599,"גבינה בולגרית 5% שומן, כולל קוביות, פיראוס תנובה","Cheese, cow milk, Bulgarian, 5% fat, Tnuva",131,20.4,5,1
4f1d04e4-eed3-4305-8681-2a76e09cea51,"גבינת פטה 24% שומן, מחלב כבשים, פיראוס,  תנובה","Cheese, sheep milk, feta, 24% fat, Tnuva",280,13,24,3
a7a0e84c-9924-4237-81dd-6bd32ca30e97,"גבינה צפתית 16% שומן, ברינזה, תנובה, דן","Cheese, cow milk, Tzfatit, brinza, 16% fat, Tnuva/Dan",224,18,16,2
9f1d9e1f-4a92-47dd-af65-e8e0bb4e58f2,"גבינה צפתית 5% שומן, פיראוס, תנובה","Cheese, cow milk, Tzfatit, 5% fat, Tnuva",130,17.2,5,4.1
dcb470bb-1f69-4d22-94f3-420e3582c1a4,"גבינה בולגרית 20% שומן, מחלב כבשים, פיראוס, תנובה","Cheese, goat milk, Bulgarian, 20% fat, Tnuva",246,16,20,0.5
9be06a4d-6160-49cc-b28b-7e91572d2540,"גבינה מלוחה 16% שומן, חמד, חרמון, כפרית, תנובה","Cheese, cow milk, salty, 16% fat, Tnuva",238,20,16,3.4
f061f9d4-cff8-415f-97bb-d0a94d400a98,"גבינת פקורינו 34% שומן, מחלב כבשים, גד","Cheese, pecorino, sheep milk, 34% fat, Gad",406,25,34,0.2
6a5d2cf1-2862-4349-a4cc-e8e19305b768,"גבינת עזים 9%  שומן, מה-עז, צוריאל","Cheese, goat milk, 9% fat",220,22.1,9,12.6
7e714144-fa43-4ba3-9f75-087f0ce0579f,"גבינת עזים 20%  שומן, חצי קשה, טום דה פרובנס,  צוריאל","Cheese, goat milk, semi-hard, 20% fat",272,18,20,5
2cd8d622-9b0f-4f6a-84d4-c28786a4b3b2,"גבינת פטה 5% שומן, מחלב עזים, למריחה,צוריאל","Cheese, goat milk, feta spread, 5% fat, Zuriel",117,13.5,5,4.5
dbdb8751-2a75-45b7-ba3d-a14466570b85,"גבינת פטה 20%-16% שומן, מחלב עזים, גד","Cheese, goat milk, feta, 16-20% fat",242,14,18,1.5
a8e360ad-b954-427c-8e0d-2dfc43c16f6a,"גבינת עזים 22% שומן, מטבעות","Cheese, goat, 22% fat",282,16,22,5
21adcd8a-d892-484a-a537-74b924f835f9,"גבינת עזים 5% שומן, כולל למריחה/עם זיתים, גד","Cheese, goat, for spreading/with olives, 5% fat",109,9.2,5,6.8
ea1a74be-05d8-4def-9fea-be827e70cdca,"גבינת קשקבל, 22% שומן, גד","Cheese, cow milk, kashkavel, 22% fat",303,25,22,1.2
a4e3831b-a156-488d-9370-ca9c3d3087cd,"גבינת קשקבל/גאודה 27% שומן ,גלעד, תנובה, צוריאל","Cheese, cow milk, kashkavel/gouda, 27% fat,Tnuva",336,28,25,0.3
67900ea9-02d2-43b2-8543-bcccd462526c,"גבינה צהובה 9% שומן, לייט, טל העמק /ירושלים /כתר,תנובה","Cheese, cow milk, yellow, 9% fat, light,Tnuva",202,30,9,0.2
41579cb8-e06d-45ee-9eff-729cd16fe844,"גבינת קשקבל 26% שומן, מחלב צאן, שומרון","Cheese, sheep milk, kashkeval, 26% fat, Shomron",334,25,26,0.1
de112e15-f0a4-4dfb-9f67-09b2c327182a,"גבינה צהובה 9% שומן, לייט, עמק/סגנון אמריקאי/אדם,תנובה","Cheese, cow milk, yellow, American/Edam/Emmental, 9% fat,Tnuva",203,21,9,9.5
dfd211cb-6bc8-48bf-90ed-a83194809c58,"גבינה מעובדת 5% שומן עמק ביס, בטעם טבעי ופיצה, תנובה","Cheese, processed, 5% fat, Emek bis, natural/pizza flavor, Tnuva",141,16,5,8
8b8c1895-8d80-4fe5-bd78-ad7533073f6c,"גבינה מלוחה 20% שומן, ברינזה מחלב כבשים, תנובה","Cheese, sheep milk, salty brinza, 16% fat,Tnuva",250,15,20,2.8
4397cd22-6aa7-44f0-9c26-77b9d9fb7f58,"גבינת פטה 22% שומן, מחלב כבשים, שומרון","Cheese, sheep milk, salty, 22% fat, feta",258,13,22,2
354c3a9c-09fa-4a66-a62f-12aac499a61f,"גבינה מלוחה 15% שומן, מחלב פרה, טמרה","Cheese, cow milk, salty, 15% fat",216,18.6,15.1,1.6
c53bc741-99cf-454d-8213-c8a7e228f939,"גבינת פטה 16% שומן, מחלב צאן מעודנת , צוריאל","Cheese, sheep milk, feta, 16% fat",202,10,16,4.5
0b294391-b4f2-47ef-a610-1506e1cdebb4,"גבינת פטה 20% שומן, מחלב כבשים,  גד","Cheese, sheep milk, feta, 20% fat, Gad",245,15,20,1.2
2964a93f-d0d8-4e0f-a071-0edbb5f0c4ce,"גבינה לבנה 5% שומן, קשה, תבור, צוריאל","Cheese, cow milk, white, 5% fat, hard, Tzuriel",121,14,5,5
4e213594-a94e-44aa-9649-730ab44e3617,"גבינת חלומי 28% שומן, מחלב בקר, צוריאל","Cheese, sheep milk, halloumi, 22% fat",348,24,28,0
a1bdc72c-206d-4a4b-bbe0-1be93c0ac412,"גבינת חלומי 24% שומן, מחלב בקר, גד","Cheese, cow milk, 24% fat, Halloumi, Gad",292,18,24,1
1be77099-9cee-45fd-a5b2-9796a7ffa721,"גבינה צהובה 23% שומן, טוסטי, תנובה, גד","Cheese, cow milk, yellow, 23% fat,Tnuva/Gad",296,18,23,4
fd7ebdfd-c091-4fd8-b516-670d962443ed,"גבינה צהובה 28% שומן, מעושנת, פרובלונה או בשן","Cheese, cow milk, yellow, smoked, provolone or bashan, 28% fat",352,24.5,28,0.6
8232e065-8d98-43ca-94b4-359ea198400e,"גבינת קוטג' 0.5% שומן, תנובה","Cheese, cow milk, cottage, 0.5% fat, Tnuva",60,11.7,1,2
92335bef-edd1-4059-96da-9ea709492746,"גבינת קוטג' 5%  שומן, תנובה","Cheese, cow milk, cottage, 5% fat, Tnuva",95,11,5,1.5
